Mesh,Class,Area,Volume,Compactness,Diameter,Sphericity,Eccentricity,Rectangularity,Convex Hull area,Convex Hull volume,Convex Hull V/S ratio,Hull Facets num,Convex Hull compactness
77.off,Airplane,0.6433344322648618,0.013748521792368832,12.455065109800577,1.012809699181009,0.08028862082889676,36.54181303041326,0.06121186656623019,1.268395945200588,0.061510001378908476,0.048494321991214735,24,4.7689271481156315
78.off,Airplane,0.7228394484212236,0.014264844181148182,16.411153205498326,1.0186221838335303,0.060934170041442554,40.795330677686266,0.05404091979367387,1.481360966689882,0.07642365540123743,0.05159016412590306,21,4.9212418036361925
79.off,Airplane,0.6317916798805202,0.011375228985274443,17.23252978851102,1.040439263924772,0.05802978507930409,24.378473361936393,0.0462946313441404,1.3217324358753988,0.07151945658385367,0.05411038924567626,30,3.99144232565951
80.off,Airplane,0.6910135065358501,0.012954347808640142,17.385057392032103,1.019194840846486,0.057520661419174765,26.719743849370825,0.0551881332353845,1.3191626897781017,0.0699599798077663,0.05303362530631789,18,4.147088985426962
100.off,Ant,0.8371121107922661,0.01911753391393326,14.191711148699824,1.0065051224642434,0.07046366639808725,6.088241363921695,0.076681827926142,1.372959030567458,0.1133963192880903,0.08259264607569713,12,1.7796001934250747
81.off,Ant,0.6544017319243581,0.01554023176480215,10.260439494044446,1.007908649961008,0.09746171210116666,9.462460213909111,0.06920759106508147,1.164617231444811,0.08975067843187357,0.07706452902171976,17,1.733890954519882
82.off,Ant,0.8746028682384955,0.024381400725287283,9.950914928444249,1.0213462468753052,0.10049327194442638,7.876887071932458,0.08330276292903684,1.5246587417434523,0.14101611199868017,0.09249027873439257,15,1.5758979775863036
83.off,Ant,0.6654491735164786,0.016459684484921782,9.617214102401563,1.008115566001313,0.10398021603265388,15.263777033706528,0.08468298716441554,1.1301219583912263,0.07740660597528656,0.06849402880860571,19,2.129940716609845
84.off,Ant,0.7231836446733391,0.01679533542380136,11.85539559587097,1.0367207705546766,0.08434977912911508,7.0833588035462185,0.05707894909521869,1.4668414504062015,0.12465905012981329,0.08498467922030181,10,1.795765077213953
85.off,Ant,0.8786625361759219,0.023245871640743352,11.099982259790925,1.0569408543147447,0.09009023407383676,23.562251060012624,0.10419866909974128,1.2813237520910348,0.088079900630997,0.06874133136707758,16,2.3975662964849893
86.off,Ant,0.7333222167333656,0.020153185728083427,8.585087773166208,1.0103770279769904,0.11648104555501787,9.572261475432958,0.11992934521843465,1.0979279316063288,0.07793070515292162,0.07097980013943604,25,1.9268677856132865
87.off,Ant,0.7878731677476786,0.022493975625204544,8.54641773492513,1.0349620701271158,0.11700808818570584,10.994324760933777,0.060669561168823695,1.5694077657683874,0.14261008420063906,0.09086872596862465,11,1.6805620249460262
88.off,Ant,0.8543555393745764,0.02303750714989344,10.389450525882005,1.028016463853398,0.09625148101035938,7.8851523036017594,0.04985250355803519,1.7497702034313183,0.16327535854176883,0.0933124579568129,9,1.7768443451759968
89.off,Ant,0.7891692624263555,0.01757357074891144,14.071425076394755,1.0108372058562791,0.07106600749895123,14.562826316159258,0.09222530162801354,1.2245309226287941,0.0884069875226213,0.07219661495589777,13,2.077225819687987
90.off,Ant,0.8273438873311523,0.02163487486624219,10.69786317323081,1.0199819052023902,0.09347661152577584,7.201188089070995,0.07566083870552721,1.510228737443099,0.12675249523298757,0.08392933606043451,12,1.8956701930831592
91.off,Ant,0.9127129290743901,0.026213563008731053,9.783587280511286,1.0265046651014562,0.10221199763730635,7.489189860701067,0.07763769175491418,1.7155929698542296,0.15849370275111607,0.09238421090323246,10,1.7773230659471677
92.off,Ant,0.6008683731054512,0.014633105605111128,8.95803281471455,1.0123934058473918,0.11163165180165344,16.11378695277675,0.08926740138530141,1.0055672361316512,0.06352726105265531,0.06317554785997241,22,2.2277205311251533
93.off,Ant,0.8435762829719763,0.0247691185191138,8.651663258372842,1.0174781988556585,0.11558471130186758,11.56080668392166,0.0892585305612733,1.4990441880463883,0.11162907372544731,0.07446683334326962,12,2.3902112668852333
94.off,Ant,0.7658321643849805,0.016428478490834876,14.714779102446341,1.0000457760393209,0.06795888630320991,21.69005982317528,0.06341867507664296,1.38046637396767,0.08262136531841216,0.05985032803149403,11,3.40753549792287
95.off,Ant,0.7737173274394082,0.021617259610951838,8.763817379401521,1.0186883654929004,0.11410552693058168,23.028698972099992,0.11111199464133509,1.154352476443489,0.07654232372186283,0.06630758393457645,16,2.3214517316000807
96.off,Ant,0.9006038832031583,0.02123702747284904,14.320613194955028,1.0361963009110042,0.06982941207798891,24.45406522870441,0.1158668556345322,1.3672869891946573,0.0744032709153247,0.0544167182920016,12,4.082654354107464
97.off,Ant,0.8556546180676192,0.01991044550777781,13.97272677831035,1.0448993195842302,0.07156799212250287,21.8756332262225,0.1345291112742916,1.2371651977835976,0.0750507287470069,0.060663465866532255,17,2.9724932896974074
98.off,Ant,0.6438316344041961,0.017139715914515914,8.032621865681195,1.0048753039010345,0.12449235339614688,14.06107812155439,0.09715424702564143,1.043335071674921,0.07124756095554129,0.06828828330400492,17,1.978240289795161
99.off,Ant,0.7222125127480293,0.01519679957091707,14.422428046293376,1.0141727956204243,0.06933645269646564,10.888790601982816,0.05271308457590803,1.4437977549112724,0.10621627155635249,0.07356727851601344,10,2.3587646353803566
281.off,Armadillo,1.7271789834717106,0.07724828820454245,7.634523428688028,1.0341520459992184,0.13098394540808256,3.955912194523987,0.19226287129402952,1.5591571579669468,0.13642434788505056,0.08749877918845606,7,1.8006675248450108
282.off,Armadillo,1.2531951538802204,0.047200813183953715,7.810966682043871,1.0766421317336112,0.12802512681289957,5.628199686447667,0.16630975690133365,1.4354974366646465,0.12817184758461359,0.08928740958424744,13,1.5920972828501034
283.off,Armadillo,0.739408207136085,0.020159788133350853,8.794851271115961,1.0236175703335866,0.11370288924432397,14.325371632644853,0.12786189440544496,0.9273931019898127,0.058110794214018546,0.06266036925370282,6,2.0884572419124523
284.off,Armadillo,1.6458012904138957,0.07239560661447422,7.520650369747919,1.013709475682857,0.13296722368886277,2.667189105402174,0.16210557825779118,1.6622911322649658,0.16194304819979094,0.09742159183580217,19,1.548617888399213
285.off,Armadillo,1.5866088515987862,0.06670376189324176,7.937003833736312,1.0639119085295323,0.12599212762749218,4.584719673806655,0.17507096303746925,1.9042764910034733,0.19864025708302716,0.1043127182536146,23,1.5474018333055366
286.off,Armadillo,2.550898398393623,0.12885251105141635,8.83977756626104,1.1384007427575928,0.11312501841864443,2.159044257594294,0.18292780405849904,2.529985125394206,0.32513575379674464,0.12851291121566735,18,1.3544783595949914
287.off,Armadillo,1.9300485964760008,0.08616043257874377,8.563210455586603,1.101078328057429,0.11677863170437487,3.408762081577168,0.18696328794343228,2.0014023678509427,0.21535137360098117,0.10760023924235697,11,1.5284652235760725
288.off,Armadillo,2.0455056882563145,0.09670486260002632,8.091947878511577,1.1341300183051843,0.12357963929247882,1.9910252173660996,0.13140999596518413,2.4218935148615337,0.2986482902275171,0.1233118997160334,13,1.4082919406749623
289.off,Armadillo,1.1268093736785354,0.038436452609706094,8.562732608081081,1.0868682237547975,0.11678514859336489,2.6454764170969516,0.06640474532972114,2.090347200260811,0.2215595053091606,0.10599172485868223,9,1.6452130063502013
290.off,Armadillo,1.3450219884050982,0.0466282137362323,9.895510914995867,1.0515745524642075,0.1010559241043915,4.403029012858039,0.14376950279020373,1.3425501682767607,0.11226228117752912,0.08361868616174256,12,1.6977411327647647
291.off,Armadillo,1.1404778786433576,0.04205929094690114,7.414542013015464,1.0025196422916756,0.13487009693175966,5.498399120073017,0.19328060872953098,1.1409456861550822,0.09271236471789963,0.08125922718576963,15,1.5278025194403073
292.off,Armadillo,1.7435738240374588,0.08249758523869928,6.8863037385579595,1.0696129519324058,0.14521578454356807,4.207414898014468,0.18620687916431458,1.8234345442968767,0.17374248568041822,0.0952830943253924,9,1.7758492644463728
293.off,Armadillo,1.189768022154727,0.04677359467628689,6.806643531552889,1.063258741118199,0.14691528877109522,5.622157997553258,0.16938656234148067,1.3654441240393147,0.11833889154105771,0.0866669601909323,12,1.6073647177251211
294.off,Armadillo,0.6825012988933904,0.019075502408993833,7.725135448662845,1.019212275916813,0.12944756847895675,15.72556584477592,0.14635822456119077,0.855457486590302,0.05177230042278799,0.06052001558738234,8,2.065132852291111
295.off,Armadillo,1.3711825305086756,0.06433463241690257,5.507364150040844,1.0158006821242331,0.18157506436043164,4.760703996170456,0.16552527009508183,1.4226159559322729,0.12487962863101934,0.08778168704651064,18,1.6324032683735514
296.off,Armadillo,1.4012371931646244,0.062456365737160964,6.236331267469524,1.0774858547876527,0.16035068650318243,7.410187094024012,0.21242163316282447,1.686769937633568,0.15281408514815945,0.09059568927493929,15,1.8171400970224454
297.off,Armadillo,2.1830052625461764,0.11789872371035087,6.617497212208142,1.024590925669871,0.15111453287130552,2.5572968444606357,0.2590989617948815,1.6787987055705855,0.17568746953453696,0.10465070585983373,36,1.3553826695832547
298.off,Armadillo,1.8065099192007181,0.08410147927083504,7.369896837253499,1.105885541362049,0.135687109613961,3.2474129255774007,0.18255843205699582,1.956409076150304,0.20739112540452398,0.1060060127162234,12,1.5393816195818755
299.off,Armadillo,1.912098452529377,0.09326931812159503,7.105600283637969,1.173504380910174,0.14073406328564458,2.059610173055266,0.129156046820154,2.512203168437126,0.30898771834992944,0.12299471723943199,16,1.468349598261474
300.off,Armadillo,1.0654869487044776,0.03778414972538476,7.491567941747966,1.0992632697883238,0.1334834053132375,2.4245826012141167,0.058477835790352956,2.071570910156206,0.21966550301741816,0.10603812881348791,10,1.6290083842483167
341.off,Bearing,0.7551210603663662,0.03231726317146995,3.6452576124498934,1.0142873431224417,0.274329034135923,16.49611280065496,0.35764775643914865,0.7903679214559652,0.04278279067508509,0.054130221525531264,51,2.3850490938176776
342.off,Bearing,0.7551212907088006,0.032317252461861214,3.64526336430869,1.014287379272243,0.27432860127231057,16.496111939625187,0.35764692488270544,0.7903683428715419,0.042782819589530216,0.0541302292474076,51,2.3850496850275364
343.off,Bearing,0.7551212544239845,0.03231725087234267,3.6452631974093563,1.014293300049154,0.27432861383251766,16.496336821117062,0.35764006539711946,0.790377349537795,0.04278356240776524,0.05413055223911041,51,2.385048400977936
344.off,Bearing,1.3079917501470204,0.08847419497401511,2.5277225423929246,1.0579811165498056,0.3956130402877714,8.288684738435538,0.48807040074511665,1.3496375143435135,0.10708227562678357,0.0793415079891805,13,1.895674930565748
345.off,Bearing,1.3147803755869425,0.08800143059387798,2.5949428732785442,1.0579984025002427,0.38536493820249845,8.200078284310438,0.47013810668611306,1.355586314149456,0.10824229899966128,0.07984906447478886,15,1.8799016872357508
346.off,Bearing,1.3140294740246703,0.0884120222549909,2.5664942635049726,1.0570368953813782,0.3896365615227733,8.055065765643148,0.4654200373563723,1.3506541318254788,0.10822674647155733,0.08012913441080827,17,1.859991139508118
347.off,Bearing,1.2850406121109066,0.09803318216851052,1.952324417428741,1.0480084805375247,0.5122099539773336,7.169914896008718,0.6959710772617155,1.282386393766961,0.10205146409853094,0.079579340980653,91,1.7904650640886444
348.off,Bearing,0.476672927240143,0.01579308059591902,3.839506290436989,1.0051604568178085,0.2604501527945631,33.13057467514684,0.6715083644314245,0.48208855969158015,0.016947083779649555,0.03515346597415957,102,3.449357039734355
349.off,Bearing,0.4766719663868815,0.015793031901118536,3.8395067486974304,1.0051640469607448,0.2604501217087988,33.239249262417204,0.6717746757587714,0.48155757535376886,0.016909677173788808,0.03511454920289931,80,3.4531993535051693
350.off,Bearing,0.4724296830641315,0.015736727005531775,3.7646996627448184,1.0044099435600229,0.26562543883538015,30.179375369410433,0.6556068242310173,0.4790540384430648,0.016842933679676896,0.03515873435576656,101,3.426617797825789
351.off,Bearing,0.7748086757985111,0.036733004250732865,3.048022393937595,1.0219174580064565,0.3280815790556406,12.565052141888252,0.4563532234828049,0.8358652837878124,0.04759029359280742,0.056935363288623426,19,2.279920598123521
352.off,Bearing,0.7816217267717481,0.03812317293515596,2.9050888343541112,1.02182650856339,0.34422355288227535,12.300019977161668,0.47045104735121523,0.8335862866282133,0.04767360505495616,0.05719096609397438,155,2.253426110354233
353.off,Bearing,0.4210722247318713,0.011864137045470905,4.689700433128501,1.0027966122144505,0.2132332361649163,23.115415075206677,0.2704515604740332,0.49967738159056224,0.02028362668716157,0.0405934457601326,98,2.6811769802028866
354.off,Bearing,0.6154073614888613,0.024138195324135157,3.536926972384842,1.0228159360472229,0.2827313110526934,22.54674926611233,0.3009828677368271,0.765086070751935,0.03949906557335292,0.051626956865824004,13,2.538077440030338
355.off,Bearing,0.40976515777466777,0.012075596582059495,4.171915639713508,1.004954616996219,0.2396980395482473,49.70529296869042,0.7820723655705458,0.4089979591854837,0.01206644271187704,0.029502452129363355,69,4.154823112086126
356.off,Bearing,0.4097295572171365,0.012075607344685449,4.170820926519128,1.004909795179831,0.23976095296773559,49.53351839045476,0.767533735706378,0.4089406805810644,0.012064101717668321,0.02950085988150267,69,4.154689690204
357.off,Bearing,0.4659379627062687,0.007473769007807514,16.01225780619438,1.0094414567315302,0.062452154599531094,144.4291391204184,0.6764800049590044,0.4137399479670236,0.008899183593100225,0.021509123392188172,6,7.907326290228482
358.off,Bearing,1.5861570247234813,0.05462697281463013,11.824203468502786,1.07279018813605,0.08457229298056242,2.352356193130507,0.09530832442955102,1.9271099603211903,0.19219557116877664,0.09973253998269176,85,1.7130907223965184
359.off,Bearing,1.5862490448585258,0.05462585203476443,11.826746807283302,1.0707431321406096,0.08455410573127066,2.3488720330463937,0.09618368892843364,1.921822986799302,0.1917042087516445,0.09975123102826347,82,1.7077507398617437
360.off,Bearing,0.654495261024719,0.026020727222880524,3.6612407337563626,1.0142282496178125,0.27313145261934724,23.239763444064028,0.6695689909686332,0.6401372328252779,0.02856198224001874,0.0446185298642277,75,2.8430873399022327
241.off,Bird,0.352213161608419,0.006759569263376574,8.455247484646073,1.0001102422406989,0.11826974926705636,26.992818910394266,0.06681415059063653,0.7869592433085772,0.025452346674000613,0.032342649114828946,29,6.651945603030737
242.off,Bird,0.8566619755066844,0.023728057187586426,9.873059104571906,1.000022773245749,0.1012857301276492,5.090365106623721,0.08345012362549943,1.236335311324181,0.0832490034242477,0.06733529541842785,15,2.411006383878817
243.off,Bird,0.3503251487916019,0.007137710510657071,7.461801848747791,1.0000289527728767,0.13401588788742977,58.57507042793534,0.1414515121509957,0.505159157347558,0.01642170941014259,0.032507991137621164,41,4.226643236133702
244.off,Bird,0.4498430118616599,0.007810486603834075,13.19393613773102,1.000062513507732,0.07579239353298639,51.7201115067266,0.11362521175548289,0.6309951291947313,0.020224041962545236,0.03205102706316438,28,5.431124164612808
245.off,Bird,0.7359258566839848,0.01490837644778246,15.855834782930014,1.0000862748527317,0.06306826563786944,5.147040369482594,0.05517192231337689,1.1529243910284148,0.07190771658125303,0.0623698458813166,11,2.6205901956992177
246.off,Bird,0.4293205326929094,0.007916374121977826,11.164518155499945,1.0000227737356882,0.0895694723293878,20.598191115450167,0.10159014217241742,0.5940725763128841,0.02642369372859199,0.04447889834031869,15,2.6550890236770877
247.off,Bird,0.6053037680217255,0.012266221191420058,13.033053410417736,1.0000363137359634,0.07672799063346644,8.086102393917592,0.06609933761666192,0.9106338860256301,0.050900869198836136,0.055896085111644435,21,2.577084450226028
248.off,Bird,1.3271813675645918,0.033126120664967666,18.836373591067247,1.0852277845884817,0.05308877503227208,2.3923427264930557,0.04760091492371762,1.9842096280994501,0.18157627243317553,0.0915106296541339,18,2.0950389037883834
249.off,Bird,0.35889857276304243,0.005923171008849664,11.65076057514635,1.0002231491301712,0.08583130633833651,29.53662830420402,0.06350041099521149,0.6421020358904274,0.023256453817882355,0.03621924946185811,27,4.327855782277193
250.off,Bird,0.4615599363585543,0.00778972119254472,14.328083814178285,1.0000401512593968,0.06979300323539808,70.56042643919757,0.10987276611097746,0.8305279329317616,0.01920759536334618,0.02312697093226403,33,13.729804743184248
251.off,Bird,0.3503251487916019,0.007137710510657071,7.461801848747791,1.0000289527728767,0.13401588788742977,58.57507042793534,0.1414515121509957,0.505159157347558,0.01642170941014259,0.032507991137621164,41,4.226643236133702
252.off,Bird,0.7338589604083884,0.016225478948517363,13.273650549266817,1.0000187330254533,0.07533722515056236,7.156735956340013,0.059824690077866186,1.1631917931195817,0.07776105991233608,0.06685145164563748,27,2.3013213763800904
253.off,Bird,0.6645210168825129,0.013139931489195587,15.02752945128997,1.0015632054309123,0.06654453769273162,20.125943224140517,0.06391941263799779,1.2075041919062799,0.0538854947765434,0.04462551363194415,12,5.361296401391603
254.off,Bird,0.381012248935493,0.006014587008287703,13.519256754401587,1.0000066265767058,0.07396856337345771,78.6510531137998,0.12083065884709522,0.5750342797745391,0.01448639921842917,0.02519223588567456,30,8.011391097938803
255.off,Bird,0.5284899775443042,0.011989084986155505,9.079999317533897,1.0000086314926284,0.11013216686800338,8.290383472467973,0.08056315689522985,0.7897301821498335,0.04144541654501172,0.05248047685373685,35,2.535308531327946
256.off,Bird,0.6932489242002566,0.017022059004613982,10.16695862645441,1.0000503085518846,0.09835783116083523,9.458074590314325,0.08673898576142684,1.0637725451406261,0.04419897215177809,0.041549269487806885,18,5.448407962942108
257.off,Bird,0.5279386913618159,0.004725517978399053,58.263861108356295,1.0002275581758688,0.01716329781406434,86.08773207858775,0.07005591158028884,0.7386532346281995,0.02181639376964238,0.02953536618657555,5,7.4869254908019585
258.off,Bird,1.5384160403223714,0.03824843298084669,22.006031525387137,1.0140976498441687,0.045442087040834946,3.893826870143168,0.09191997301792165,1.6865961142713428,0.15268009051673548,0.09052557943470514,10,1.8197682995027438
259.off,Bird,0.9408787233544846,0.02577252825463832,11.08752266861298,1.0036105806327602,0.09019147287345275,8.611095686174233,0.07665034597966522,1.474677974790166,0.10726814314899971,0.07274004561183132,26,2.464323294420259
260.off,Bird,1.400984431684606,0.04043951586234721,14.867421669572602,1.0320352365939616,0.0672611581365572,2.103352975648894,0.06053113409095953,1.9161760665731777,0.18295632479670768,0.09547991334841185,16,1.8584847662102157
301.off,Bust,1.365848341466446,0.09050425735204358,2.750534187561976,1.0301437045143196,0.3635657409829841,6.762241440989172,0.37475921716108107,1.442007987885971,0.1298757840818371,0.09006592555166013,56,1.5717890538489196
302.off,Bust,1.9509186011987352,0.13671040561903758,3.512868813199102,1.0235707469209463,0.2846676187401713,4.740186575282959,0.335790392639209,1.8088156511105713,0.19208751923716397,0.10619518861373553,35,1.4181829261405188
303.off,Bust,2.120763934690624,0.1668451019329841,3.0296864954716414,1.0636686967408626,0.33006715430611794,5.183963040658726,0.5042156748305847,1.7051630069925496,0.16880676419484314,0.09899743514408808,42,1.5383871474587758
304.off,Bust,1.1916538163981634,0.061427723700262726,3.965236606092163,1.0093671544783402,0.2521917603765704,9.105394087704756,0.2944815400631869,1.3176453520446911,0.1105704467978342,0.0839151799277807,31,1.6544936350019968
305.off,Bust,2.5206512678865267,0.2002600201935687,3.5309975063836676,1.0392484968408182,0.283206090684603,2.674830812784112,0.36899680077663477,2.04350347809046,0.23080227515199475,0.11294440045077223,34,1.4164250506973026
306.off,Bust,1.6539080890160875,0.12911302865498062,2.3996151933165457,1.019271569600239,0.41673348409579136,4.043729379710232,0.31218399739642166,1.7583610015089475,0.1873738799151921,0.10656166723124327,69,1.3691582767211952
307.off,Bust,2.326235044069535,0.22343235996962635,2.229545106017588,1.1211544390831147,0.44852198652585207,2.3160689830909873,0.3689893652903058,2.548580700393148,0.34769522071624936,0.13642700059001991,57,1.2107245657701873
308.off,Bust,2.515913498589237,0.2872200040061156,1.7068893726426044,1.087125172014239,0.5858610499471334,1.9656699343785926,0.44962298731432226,2.6882512173367683,0.38450784010166333,0.14303270379715202,105,1.1618412216480571
309.off,Bust,2.7028555869932216,0.2598422120766971,2.5858107887257846,1.0338015322303864,0.38672589825985376,2.110056726521187,0.5393982893211473,1.837318484553255,0.21019417972683435,0.11440269147346176,36,1.241250930342776
310.off,Bust,2.373705659085878,0.2841006976848017,1.4651551689619746,1.0351675106849532,0.6825215657591235,2.179815846972953,0.41150537409037685,2.3898005104610465,0.31677737704706005,0.132553899649953,82,1.2026084699746145
311.off,Bust,1.9555488787896396,0.13743434713354796,3.5007660277729844,1.0560436087586904,0.2856517665181272,4.627499568257875,0.36307186228146143,2.0690669224499936,0.23494579954978173,0.1135515710007007,49,1.418847992771238
312.off,Bust,2.121524247309877,0.15601110097470802,3.468810878059023,1.0170254831067786,0.2882832287932489,4.217806846873774,0.31182803293681505,2.0734924144254463,0.23676175396956314,0.11418501091317884,35,1.4061507471805799
313.off,Bust,2.253961991599758,0.1742151811118887,3.3359182396898985,1.0348101453326806,0.2997675386951205,3.6797317993991685,0.3934765050399349,2.0956293251999343,0.24596661309735768,0.11737124029503221,30,1.3450508579127605
314.off,Bust,1.8826280555305437,0.1347207328248338,3.250665878882906,1.118686039663955,0.3076292788182988,5.703827832007857,0.2870207874770395,2.068657074252421,0.2184658758603411,0.10560758405995886,45,1.6400078019590474
315.off,Bust,2.146650761965472,0.21533566530716927,1.886252717036911,1.0029541976900158,0.5301516551668042,2.4354253799582732,0.5341026062572048,1.8265313956274651,0.19568936554870003,0.10713714859605532,77,1.4070016307373958
316.off,Bust,2.2131545417404856,0.19314179000042472,2.5693918728466256,1.0028124356184547,0.3891971522787224,2.540633052463047,0.48168661871816953,1.8225828670789843,0.195184780035913,0.10709240362208144,55,1.4051334666780346
317.off,Bust,1.7406851334490827,0.16429357228486854,1.7276952596969368,1.0145783885588893,0.5788057786159665,3.003451064976236,0.38271974613431337,1.7716723144949733,0.19443797587206227,0.1097482724549365,74,1.3005757128022042
318.off,Bust,2.085029935944956,0.1773567075909234,2.547940457178622,1.039151228421283,0.39247384968615673,3.848829885261418,0.5749407081558656,1.61318858383433,0.15008308393473765,0.09303505209416407,46,1.6479330211712258
319.off,Bust,1.6531059587720256,0.14725982283736225,1.8419640649407887,1.006787904281673,0.5428987562969345,4.310408895974144,0.451133863830743,1.7696469256741987,0.19316464783084758,0.10915434317908125,106,1.3132645196645067
320.off,Bust,2.3957135465006565,0.2271295307078253,2.356704250830723,1.0175718113643377,0.42432138001512343,2.202328458127321,0.3492726796229014,2.2137644704952564,0.26739726566810545,0.12078848912426722,79,1.341615112352026
101.off,Chair,0.8330330170812339,0.012629930578039182,32.0429391063995,1.0593260634412416,0.031208123470804948,5.472068988605349,0.0548856595060651,1.4475951995930407,0.10922375993836643,0.07545186663306998,30,2.248302709976892
102.off,Chair,1.5929647957408462,0.03552676573989109,28.317493933926574,1.0512803331839562,0.035313859423199936,3.476529088394232,0.10428754545482449,1.647908770318691,0.15535615042542822,0.0942747275963485,12,1.639419963416833
103.off,Chair,0.9479104077571828,0.019072223961234803,20.703645643914385,1.0724570329443006,0.04830067212312143,3.125463941635205,0.06631382482386967,1.544760564783119,0.129792040974473,0.08402081457374302,25,1.9347953069487758
104.off,Chair,0.816104419530451,0.010692393191879306,42.03731551086254,1.0515169014407162,0.02378838866962372,4.329258881173567,0.046195450077172365,1.3447080635049793,0.09740196142487252,0.07243353711362038,39,2.2661896347713446
105.off,Chair,0.8629123989220192,0.011103325848396331,46.08308914129116,1.0516612629456252,0.021699934154457205,4.470401187891883,0.047489398338838404,1.3442383440646775,0.09731637392658134,0.07239517780181623,33,2.2677993567677626
106.off,Chair,1.4056463990974304,0.02683317241462357,34.10608242698107,1.100710205679043,0.029320283328961506,2.320374113832257,0.06028005121841332,2.0515979896426284,0.21512445073423092,0.10485701965993047,15,1.6498515612511437
107.off,Chair,1.171911143809948,0.02293427403341568,27.05588122716121,1.0599248163481896,0.036960540726949494,4.1981026052192725,0.0838219205603208,1.54870145903752,0.13279769986928397,0.0857477721702506,24,1.862385764194039
108.off,Chair,1.1284627922193138,0.02222088342811322,25.73278056536103,1.0652580716392155,0.03886093838401991,4.142572198650118,0.08165888932951927,1.5550678295843101,0.1335259524217387,0.08586503423290026,29,1.8649374439456727
109.off,Chair,1.0036307045060509,0.021350442371834828,19.60901095089019,1.1085052448661878,0.05099696269763177,2.5322158906589634,0.05770333613194601,1.8750308093707284,0.17311988795834102,0.09232908979049848,9,1.9448178252626285
